"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","COVID-19 rapid test kits demand and usage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394907","4.94.11","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394908","4.94.12","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394909","4.94.13","86.79","D","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394910","4.94.14","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394911","4.94.15","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331394912","4.94.16","64.87","E","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331394913","4.94.17","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331394914","4.94.18","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331394915","4.94.19","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331394917","4.94.20","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331394918","4.94.21","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331394926","4.95.1","74.60","D","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331394937","4.95.2","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331394940","4.95.3","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394941","4.95.4","78.51","D","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394942","4.95.5","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394943","4.95.6","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394944","4.95.7","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394945","4.95.8","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394946","4.95.9","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394927","4.95.10","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394928","4.95.11","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394929","4.95.12","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394930","4.95.13","81.95","D","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394931","4.95.14","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394932","4.95.15","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331394933","4.95.16","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331394934","4.95.17","70.75","D","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331394935","4.95.18","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331394936","4.95.19","","F","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331394938","4.95.20","77.75","D","","","2"
"2022-01","Ontario","2016A000235","Home health care services [6216]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331394939","4.95.21","","F","","","2"
"2022-01","Ontario","2016A000235","Nursing and residential care facilities [623]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331394947","4.96.1","62.63","D","","","2"
"2022-01","Ontario","2016A000235","Nursing and residential care facilities [623]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331394958","4.96.2","37.37","E","","","2"
"2022-01","Ontario","2016A000235","Nursing and residential care facilities [623]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331394961","4.96.3","0.00","A","","","2"
